Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.2,,,Vertical Scale,2
Vertical Position,2,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
-9.2160e-03,0.345219,4.59687,,-9.2160e-03,-4.2525
-9.2120e-03,0.345812,4.60469,,-9.2120e-03,-4.26469
-9.2080e-03,0.346594,4.61328,,-9.2080e-03,-4.27219
-9.2040e-03,0.347719,4.61719,,-9.2040e-03,-4.27125
-9.2000e-03,0.347594,4.62344,,-9.2000e-03,-4.28031
-9.1960e-03,0.347906,4.63516,,-9.1960e-03,-4.28469
-9.1920e-03,0.348812,4.63906,,-9.1920e-03,-4.28469
-9.1880e-03,0.349531,4.64531,,-9.1880e-03,-4.29688
-9.1840e-03,0.349469,4.65234,,-9.1840e-03,-4.30313
-9.1800e-03,0.349219,4.65156,,-9.1800e-03,-4.29688
-9.1760e-03,0.35,4.64922,,-9.1760e-03,-4.29781
-9.1720e-03,0.350656,4.65937,,-9.1720e-03,-4.30375
-9.1680e-03,0.350906,4.66406,,-9.1680e-03,-4.31125
-9.1640e-03,0.350906,4.66641,,-9.1640e-03,-4.32125
-9.1600e-03,0.351781,4.68047,,-9.1600e-03,-4.32094
-9.1560e-03,0.352781,4.68437,,-9.1560e-03,-4.32781
-9.1520e-03,0.353437,4.69609,,-9.1520e-03,-4.3375
-9.1480e-03,0.353812,4.7,,-9.1480e-03,-4.35656
-9.1440e-03,0.354875,4.7125,,-9.1440e-03,-4.35562
-9.1400e-03,0.355625,4.72109,,-9.1400e-03,-4.36062
-9.1360e-03,0.356187,4.725,,-9.1360e-03,-4.36625
-9.1320e-03,0.356187,4.73516,,-9.1320e-03,-4.36937
-9.1280e-03,0.356531,4.73906,,-9.1280e-03,-4.37594
-9.1240e-03,0.357156,4.74687,,-9.1240e-03,-4.38344
-9.1200e-03,0.358125,4.75078,,-9.1200e-03,-4.38563
-9.1160e-03,0.358313,4.75156,,-9.1160e-03,-4.38813
-9.1120e-03,0.359094,4.75703,,-9.1120e-03,-4.39594
-9.1080e-03,0.359594,4.76406,,-9.1080e-03,-4.40125
-9.1040e-03,0.359688,4.76094,,-9.1040e-03,-4.40562
-9.1000e-03,0.360437,4.76719,,-9.1000e-03,-4.41156
-9.0960e-03,0.361125,4.77578,,-9.0960e-03,-4.41625
-9.0920e-03,0.361938,4.77578,,-9.0920e-03,-4.4225
-9.0880e-03,0.361656,4.78203,,-9.0880e-03,-4.43
-9.0840e-03,0.362281,4.78594,,-9.0840e-03,-4.43375
-9.0800e-03,0.362875,4.79766,,-9.0800e-03,-4.43844
-9.0760e-03,0.363344,4.79609,,-9.0760e-03,-4.44469
-9.0720e-03,0.363437,4.81016,,-9.0720e-03,-4.44719
-9.0680e-03,0.364375,4.8125,,-9.0680e-03,-4.45156
-9.0640e-03,0.365125,4.81172,,-9.0640e-03,-4.455
-9.0600e-03,0.365781,4.82187,,-9.0600e-03,-4.465
-9.0560e-03,0.365938,4.82812,,-9.0560e-03,-4.46312
-9.0520e-03,0.365719,4.83828,,-9.0520e-03,-4.46438
-9.0480e-03,0.365687,4.83516,,-9.0480e-03,-4.46812
-9.0440e-03,0.36675,4.83672,,-9.0440e-03,-4.47781
-9.0400e-03,0.366812,4.84219,,-9.0400e-03,-4.48531
-9.0360e-03,0.367094,4.84531,,-9.0360e-03,-4.48688
-9.0320e-03,0.367469,4.85078,,-9.0320e-03,-4.48438
-9.0280e-03,0.367969,4.86094,,-9.0280e-03,-4.49219
-9.0240e-03,0.368437,4.85859,,-9.0240e-03,-4.49406
-9.0200e-03,0.369125,4.86875,,-9.0200e-03,-4.50563
-9.0160e-03,0.369781,4.87891,,-9.0160e-03,-4.51281
-9.0120e-03,0.370156,4.88281,,-9.0120e-03,-4.51344
-9.0080e-03,0.370406,4.88906,,-9.0080e-03,-4.5225
-9.0040e-03,0.371062,4.89531,,-9.0040e-03,-4.525
-9.0000e-03,0.371531,4.90312,,-9.0000e-03,-4.53219
-8.9960e-03,0.371875,4.90937,,-8.9960e-03,-4.53781
-8.9920e-03,0.372437,4.90937,,-8.9920e-03,-4.54063
-8.9880e-03,0.372938,4.91328,,-8.9880e-03,-4.55063
-8.9840e-03,0.3735,4.91406,,-8.9840e-03,-4.5525
-8.9800e-03,0.373563,4.92344,,-8.9800e-03,-4.55687
-8.9760e-03,0.373969,4.92969,,-8.9760e-03,-4.55781
-8.9720e-03,0.374313,4.93203,,-8.9720e-03,-4.56406
-8.9680e-03,0.374469,4.93594,,-8.9680e-03,-4.57
-8.9640e-03,0.374812,4.94219,,-8.9640e-03,-4.56906
-8.9600e-03,0.374969,4.94453,,-8.9600e-03,-4.57812
-8.9560e-03,0.375531,4.95234,,-8.9560e-03,-4.58125
-8.9520e-03,0.376031,4.95234,,-8.9520e-03,-4.5825
-8.9480e-03,0.377156,4.95703,,-8.9480e-03,-4.58563
-8.9440e-03,0.37725,4.96094,,-8.9440e-03,-4.58969
-8.9400e-03,0.377406,4.97109,,-8.9400e-03,-4.59531
-8.9360e-03,0.377781,4.975,,-8.9360e-03,-4.59687
-8.9320e-03,0.378188,4.975,,-8.9320e-03,-4.60031
-8.9280e-03,0.378844,4.97656,,-8.9280e-03,-4.60781
-8.9240e-03,0.378938,4.98906,,-8.9240e-03,-4.61594
-8.9200e-03,0.379344,4.99062,,-8.9200e-03,-4.61937
-8.9160e-03,0.379906,4.99766,,-8.9160e-03,-4.62281
-8.9120e-03,0.380344,5.00312,,-8.9120e-03,-4.62906
-8.9080e-03,0.380719,5.01172,,-8.9080e-03,-4.62656
-8.9040e-03,0.381062,5.01094,,-8.9040e-03,-4.63813
-8.9000e-03,0.381844,5.02109,,-8.9000e-03,-4.63375
-8.8960e-03,0.382188,5.01797,,-8.8960e-03,-4.6375
-8.8920e-03,0.381844,5.02344,,-8.8920e-03,-4.64062
-8.8880e-03,0.381781,5.02187,,-8.8880e-03,-4.64187
-8.8840e-03,0.381531,5.01172,,-8.8840e-03,-4.63969
-8.8800e-03,0.382125,5.02109,,-8.8800e-03,-4.64125
-8.8760e-03,0.3825,5.02109,,-8.8760e-03,-4.64906
-8.8720e-03,0.382844,5.02734,,-8.8720e-03,-4.65531
-8.8680e-03,0.382781,5.02734,,-8.8680e-03,-4.65188
-8.8640e-03,0.383312,5.03125,,-8.8640e-03,-4.65656
-8.8600e-03,0.384125,5.03516,,-8.8600e-03,-4.65906
-8.8560e-03,0.384813,5.04375,,-8.8560e-03,-4.66219
-8.8520e-03,0.385094,5.0375,,-8.8520e-03,-4.66938
-8.8480e-03,0.385031,5.04531,,-8.8480e-03,-4.67406
-8.8440e-03,0.385344,5.04609,,-8.8440e-03,-4.68031
-8.8400e-03,0.38575,5.05391,,-8.8400e-03,-4.67687
-8.8360e-03,0.385594,5.05391,,-8.8360e-03,-4.6825
-8.8320e-03,0.38575,5.06641,,-8.8320e-03,-4.69344
-8.8280e-03,0.38675,5.07656,,-8.8280e-03,-4.70094
-8.8240e-03,0.387406,5.08594,,-8.8240e-03,-4.70625
-8.8200e-03,0.389031,5.08437,,-8.8200e-03,-4.70719
-8.8160e-03,0.389281,5.08906,,-8.8160e-03,-4.70906
-8.8120e-03,0.389094,5.09687,,-8.8120e-03,-4.71344
-8.8080e-03,0.389188,5.09687,,-8.8080e-03,-4.71781
-8.8040e-03,0.389656,5.10234,,-8.8040e-03,-4.71938
-8.8000e-03,0.390563,5.10859,,-8.8000e-03,-4.71812
-8.7960e-03,0.390813,5.10859,,-8.7960e-03,-4.72562
-8.7920e-03,0.390875,5.10938,,-8.7920e-03,-4.73094
-8.7880e-03,0.391188,5.1125,,-8.7880e-03,-4.72813
-8.7840e-03,0.391375,5.11641,,-8.7840e-03,-4.72844
-8.7800e-03,0.391469,5.11094,,-8.7800e-03,-4.73094
-8.7760e-03,0.392344,5.11484,,-8.7760e-03,-4.73062
-8.7720e-03,0.392531,5.12344,,-8.7720e-03,-4.735
-8.7680e-03,0.392437,5.12891,,-8.7680e-03,-4.73813
-8.7640e-03,0.392656,5.12891,,-8.7640e-03,-4.74344
-8.7600e-03,0.39325,5.13281,,-8.7600e-03,-4.73719
-8.7560e-03,0.393344,5.13672,,-8.7560e-03,-4.73969
-8.7520e-03,0.394156,5.13906,,-8.7520e-03,-4.74437
-8.7480e-03,0.394312,5.13906,,-8.7480e-03,-4.74969
-8.7440e-03,0.394625,5.14375,,-8.7440e-03,-4.75281
-8.7400e-03,0.394563,5.14922,,-8.7400e-03,-4.75719
-8.7360e-03,0.395031,5.15312,,-8.7360e-03,-4.76531
-8.7320e-03,0.395375,5.15,,-8.7320e-03,-4.76469
-8.7280e-03,0.395906,5.15703,,-8.7280e-03,-4.76438
-8.7240e-03,0.395844,5.15781,,-8.7240e-03,-4.76562
-8.7200e-03,0.395906,5.16406,,-8.7200e-03,-4.76687
-8.7160e-03,0.396094,5.16016,,-8.7160e-03,-4.76969
-8.7120e-03,0.396406,5.16406,,-8.7120e-03,-4.7775
-8.7080e-03,0.397,5.16719,,-8.7080e-03,-4.78344
-8.7040e-03,0.397281,5.17422,,-8.7040e-03,-4.7875
-8.7000e-03,0.397281,5.17422,,-8.7000e-03,-4.78469
-8.6960e-03,0.397469,5.18437,,-8.6960e-03,-4.78969
-8.6920e-03,0.398031,5.17969,,-8.6920e-03,-4.79031
-8.6880e-03,0.398219,5.18437,,-8.6880e-03,-4.79375
-8.6840e-03,0.398188,5.18437,,-8.6840e-03,-4.79781
-8.6800e-03,0.398375,5.19062,,-8.6800e-03,-4.79719
-8.6760e-03,0.399156,5.19219,,-8.6760e-03,-4.79875
-8.6720e-03,0.399,5.19062,,-8.6720e-03,-4.80531
-8.6680e-03,0.399656,5.18984,,-8.6680e-03,-4.80781
-8.6640e-03,0.399719,5.19766,,-8.6640e-03,-4.80875
-8.6600e-03,0.399438,5.19766,,-8.6600e-03,-4.81094
-8.6560e-03,0.400062,5.2,,-8.6560e-03,-4.81
-8.6520e-03,0.39975,5.20625,,-8.6520e-03,-4.81438
-8.6480e-03,0.399312,5.20234,,-8.6480e-03,-4.80875
-8.6440e-03,0.399594,5.21016,,-8.6440e-03,-4.81031
-8.6400e-03,0.400062,5.20859,,-8.6400e-03,-4.8125
-8.6360e-03,0.400375,5.20469,,-8.6360e-03,-4.80781
-8.6320e-03,0.400531,5.20234,,-8.6320e-03,-4.81438
-8.6280e-03,0.40025,5.20625,,-8.6280e-03,-4.81219
-8.6240e-03,0.40025,5.20859,,-8.6240e-03,-4.81531
-8.6200e-03,0.400875,5.21484,,-8.6200e-03,-4.82156
-8.6160e-03,0.401031,5.21406,,-8.6160e-03,-4.81375
-8.6120e-03,0.401125,5.22031,,-8.6120e-03,-4.81469
-8.6080e-03,0.401188,5.22031,,-8.6080e-03,-4.82344
-8.6040e-03,0.40175,5.21875,,-8.6040e-03,-4.82062
-8.6000e-03,0.402188,5.22422,,-8.6000e-03,-4.81906
-8.5960e-03,0.402,5.225,,-8.5960e-03,-4.83219
-8.5920e-03,0.402281,5.22422,,-8.5920e-03,-4.82594
-8.5880e-03,0.40225,5.225,,-8.5880e-03,-4.82812
-8.5840e-03,0.402094,5.22812,,-8.5840e-03,-4.83312
-8.5800e-03,0.402344,5.22656,,-8.5800e-03,-4.83906
-8.5760e-03,0.402906,5.23047,,-8.5760e-03,-4.83563
-8.5720e-03,0.402656,5.23281,,-8.5720e-03,-4.84156
-8.5680e-03,0.402344,5.23672,,-8.5680e-03,-4.84156
-8.5640e-03,0.402563,5.24141,,-8.5640e-03,-4.84594
-8.5600e-03,0.403062,5.23281,,-8.5600e-03,-4.83844
-8.5560e-03,0.402844,5.23828,,-8.5560e-03,-4.84594
-8.5520e-03,0.403062,5.24141,,-8.5520e-03,-4.84344
-8.5480e-03,0.403062,5.24141,,-8.5480e-03,-4.8475
-8.5440e-03,0.403469,5.24453,,-8.5440e-03,-4.8475
-8.5400e-03,0.404062,5.24531,,-8.5400e-03,-4.84594
-8.5360e-03,0.403875,5.24844,,-8.5360e-03,-4.84531
-8.5320e-03,0.403875,5.25078,,-8.5320e-03,-4.85281
-8.5280e-03,0.404281,5.24922,,-8.5280e-03,-4.85125
-8.5240e-03,0.404531,5.24922,,-8.5240e-03,-4.85031
-8.5200e-03,0.404281,5.24922,,-8.5200e-03,-4.85219
-8.5160e-03,0.404188,5.25312,,-8.5160e-03,-4.85594
-8.5120e-03,0.404469,5.25078,,-8.5120e-03,-4.85375
-8.5080e-03,0.404438,5.25156,,-8.5080e-03,-4.85594
-8.5040e-03,0.404219,5.25156,,-8.5040e-03,-4.85469
-8.5000e-03,0.404531,5.25859,,-8.5000e-03,-4.85344
-8.4960e-03,0.404438,5.26328,,-8.4960e-03,-4.85844
-8.4920e-03,0.405406,5.26172,,-8.4920e-03,-4.85656
-8.4880e-03,0.405344,5.25937,,-8.4880e-03,-4.86031
-8.4840e-03,0.405094,5.26094,,-8.4840e-03,-4.86406
-8.4800e-03,0.405094,5.26719,,-8.4800e-03,-4.86594
-8.4760e-03,0.404937,5.27187,,-8.4760e-03,-4.86156
-8.4720e-03,0.405188,5.26953,,-8.4720e-03,-4.86437
-8.4680e-03,0.405438,5.26562,,-8.4680e-03,-4.86594
-8.4640e-03,0.405125,5.27109,,-8.4640e-03,-4.86406
-8.4600e-03,0.405031,5.27187,,-8.4600e-03,-4.86563
-8.4560e-03,0.405281,5.27344,,-8.4560e-03,-4.86437
-8.4520e-03,0.405438,5.26953,,-8.4520e-03,-4.87469
-8.4480e-03,0.405656,5.26875,,-8.4480e-03,-4.86813
-8.4440e-03,0.405344,5.27187,,-8.4440e-03,-4.86531
-8.4400e-03,0.405344,5.27578,,-8.4400e-03,-4.865
-8.4360e-03,0.405906,5.27578,,-8.4360e-03,-4.87594
-8.4320e-03,0.406,5.27969,,-8.4320e-03,-4.86906
-8.4280e-03,0.406656,5.27734,,-8.4280e-03,-4.87563
-8.4240e-03,0.406625,5.27969,,-8.4240e-03,-4.86937
-8.4200e-03,0.406062,5.27734,,-8.4200e-03,-4.8725
-8.4160e-03,0.406094,5.27969,,-8.4160e-03,-4.87719
-8.4120e-03,0.406469,5.27578,,-8.4120e-03,-4.86563
-8.4080e-03,0.406219,5.27891,,-8.4080e-03,-4.87563
-8.4040e-03,0.405813,5.27969,,-8.4040e-03,-4.88094
-8.4000e-03,0.406656,5.27578,,-8.4000e-03,-4.87437
-8.3960e-03,0.406563,5.275,,-8.3960e-03,-4.875
-8.3920e-03,0.406219,5.27578,,-8.3920e-03,-4.8725
-8.3880e-03,0.406156,5.275,,-8.3880e-03,-4.87094
-8.3840e-03,0.406312,5.275,,-8.3840e-03,-4.8725
-8.3800e-03,0.406813,5.27891,,-8.3800e-03,-4.87312
-8.3760e-03,0.40625,5.27969,,-8.3760e-03,-4.87094
-8.3720e-03,0.405844,5.27734,,-8.3720e-03,-4.88063
-8.3680e-03,0.406219,5.28203,,-8.3680e-03,-4.87719
-8.3640e-03,0.406156,5.27344,,-8.3640e-03,-4.87844
-8.3600e-03,0.406563,5.27344,,-8.3600e-03,-4.87875
-8.3560e-03,0.407062,5.26953,,-8.3560e-03,-4.87563
-8.3520e-03,0.406406,5.27734,,-8.3520e-03,-4.875
-8.3480e-03,0.40625,5.275,,-8.3480e-03,-4.875
-8.3440e-03,0.406469,5.275,,-8.3440e-03,-4.87312
-8.3400e-03,0.406219,5.27187,,-8.3400e-03,-4.87594
-8.3360e-03,0.405937,5.27344,,-8.3360e-03,-4.87344
-8.3320e-03,0.405687,5.27344,,-8.3320e-03,-4.86969
-8.3280e-03,0.405594,5.27734,,-8.3280e-03,-4.87156
-8.3240e-03,0.405594,5.27109,,-8.3240e-03,-4.87344
-8.3200e-03,0.405813,5.27344,,-8.3200e-03,-4.86563
-8.3160e-03,0.405937,5.27187,,-8.3160e-03,-4.86656
-8.3120e-03,0.405531,5.26953,,-8.3120e-03,-4.86906
-8.3080e-03,0.405531,5.275,,-8.3080e-03,-4.86563
-8.3040e-03,0.405687,5.27187,,-8.3040e-03,-4.86813
-8.3000e-03,0.405438,5.27344,,-8.3000e-03,-4.87063
-8.2960e-03,0.405406,5.26875,,-8.2960e-03,-4.87219
-8.2920e-03,0.405094,5.26953,,-8.2920e-03,-4.86406
-8.2880e-03,0.405531,5.26328,,-8.2880e-03,-4.85688
-8.2840e-03,0.405344,5.26172,,-8.2840e-03,-4.86406
-8.2800e-03,0.405531,5.25859,,-8.2800e-03,-4.86062
-8.2760e-03,0.405438,5.25937,,-8.2760e-03,-4.85625
-8.2720e-03,0.404719,5.25547,,-8.2720e-03,-4.85375
-8.2680e-03,0.404875,5.25078,,-8.2680e-03,-4.855
-8.2640e-03,0.404531,5.24844,,-8.2640e-03,-4.85062
-8.2600e-03,0.404375,5.25312,,-8.2600e-03,-4.85094
-8.2560e-03,0.404219,5.25469,,-8.2560e-03,-4.8525
-8.2520e-03,0.404438,5.25469,,-8.2520e-03,-4.85031
-8.2480e-03,0.404531,5.24844,,-8.2480e-03,-4.85438
-8.2440e-03,0.404188,5.25078,,-8.2440e-03,-4.85125
-8.2400e-03,0.403906,5.25078,,-8.2400e-03,-4.845
-8.2360e-03,0.403406,5.24922,,-8.2360e-03,-4.845
-8.2320e-03,0.403312,5.24531,,-8.2320e-03,-4.84344
-8.2280e-03,0.403563,5.24844,,-8.2280e-03,-4.84344
-8.2240e-03,0.403719,5.24531,,-8.2240e-03,-4.845
-8.2200e-03,0.403719,5.24844,,-8.2200e-03,-4.84344
-8.2160e-03,0.403469,5.23906,,-8.2160e-03,-4.83812
-8.2120e-03,0.403406,5.24062,,-8.2120e-03,-4.84781
-8.2080e-03,0.403469,5.22891,,-8.2080e-03,-4.84156
-8.2040e-03,0.402906,5.23047,,-8.2040e-03,-4.83812
-8.2000e-03,0.402156,5.23125,,-8.2000e-03,-4.83469
-8.1960e-03,0.402594,5.22891,,-8.1960e-03,-4.83094
-8.1920e-03,0.402563,5.225,,-8.1920e-03,-4.83156
-8.1880e-03,0.402594,5.22656,,-8.1880e-03,-4.8275
-8.1840e-03,0.40225,5.22656,,-8.1840e-03,-4.82875
-8.1800e-03,0.402,5.22109,,-8.1800e-03,-4.82625
-8.1760e-03,0.40175,5.22109,,-8.1760e-03,-4.82563
-8.1720e-03,0.401687,5.21641,,-8.1720e-03,-4.82719
-8.1680e-03,0.401344,5.22656,,-8.1680e-03,-4.81937
-8.1640e-03,0.401281,5.22109,,-8.1640e-03,-4.82594
-8.1600e-03,0.401344,5.22656,,-8.1600e-03,-4.82344
-8.1560e-03,0.401469,5.21641,,-8.1560e-03,-4.82031
-8.1520e-03,0.401625,5.21484,,-8.1520e-03,-4.81937
-8.1480e-03,0.400875,5.21406,,-8.1480e-03,-4.81
-8.1440e-03,0.400625,5.20781,,-8.1440e-03,-4.80938
-8.1400e-03,0.400656,5.20625,,-8.1400e-03,-4.81031
-8.1360e-03,0.400406,5.21016,,-8.1360e-03,-4.81219
-8.1320e-03,0.400375,5.20469,,-8.1320e-03,-4.81062
-8.1280e-03,0.399906,5.21016,,-8.1280e-03,-4.81031
-8.1240e-03,0.399438,5.20469,,-8.1240e-03,-4.81438
-8.1200e-03,0.400125,5.20391,,-8.1200e-03,-4.81094
-8.1160e-03,0.399906,5.20234,,-8.1160e-03,-4.80813
-8.1120e-03,0.400375,5.19766,,-8.1120e-03,-4.81062
-8.1080e-03,0.399844,5.19766,,-8.1080e-03,-4.79875
-8.1040e-03,0.399563,5.19766,,-8.1040e-03,-4.80156
-8.1000e-03,0.398906,5.1875,,-8.1000e-03,-4.805
-8.0960e-03,0.398531,5.19453,,-8.0960e-03,-4.79969
-8.0920e-03,0.397937,5.19062,,-8.0920e-03,-4.795
-8.0880e-03,0.398094,5.18594,,-8.0880e-03,-4.79219
-8.0840e-03,0.397937,5.1875,,-8.0840e-03,-4.79031
-8.0800e-03,0.397719,5.18203,,-8.0800e-03,-4.79063
-8.0760e-03,0.397875,5.18047,,-8.0760e-03,-4.78188
-8.0720e-03,0.397219,5.17578,,-8.0720e-03,-4.78062
-8.0680e-03,0.396969,5.17422,,-8.0680e-03,-4.78062
-8.0640e-03,0.396906,5.17344,,-8.0640e-03,-4.77719
-8.0600e-03,0.396312,5.17031,,-8.0600e-03,-4.77469
-8.0560e-03,0.395906,5.16328,,-8.0560e-03,-4.77188
-8.0520e-03,0.3955,5.17031,,-8.0520e-03,-4.76406
-8.0480e-03,0.395281,5.15781,,-8.0480e-03,-4.76187
-8.0440e-03,0.395125,5.16016,,-8.0440e-03,-4.75812
-8.0400e-03,0.394875,5.15703,,-8.0400e-03,-4.755
-8.0360e-03,0.394844,5.15547,,-8.0360e-03,-4.75938
-8.0320e-03,0.394281,5.15391,,-8.0320e-03,-4.75719
-8.0280e-03,0.394375,5.14687,,-8.0280e-03,-4.74969
-8.0240e-03,0.394156,5.14297,,-8.0240e-03,-4.74719
-8.0200e-03,0.393813,5.14375,,-8.0200e-03,-4.74375
-8.0160e-03,0.3935,5.13672,,-8.0160e-03,-4.7425
-8.0120e-03,0.393719,5.13281,,-8.0120e-03,-4.7375
-8.0080e-03,0.3935,5.13125,,-8.0080e-03,-4.73656
-8.0040e-03,0.393469,5.12734,,-8.0040e-03,-4.73031
-8.0000e-03,0.392813,5.12266,,-8.0000e-03,-4.72656
-7.9960e-03,0.391781,5.12109,,-7.9960e-03,-4.72656
-7.9920e-03,0.392031,5.11875,,-7.9920e-03,-4.72719
-7.9880e-03,0.391625,5.11484,,-7.9880e-03,-4.7275
-7.9840e-03,0.391531,5.10859,,-7.9840e-03,-4.72562
-7.9800e-03,0.391437,5.10859,,-7.9800e-03,-4.71938
-7.9760e-03,0.390625,5.10703,,-7.9760e-03,-4.72094
-7.9720e-03,0.390563,5.10703,,-7.9720e-03,-4.71781
-7.9680e-03,0.390781,5.10312,,-7.9680e-03,-4.71469
-7.9640e-03,0.38975,5.09687,,-7.9640e-03,-4.715
-7.9600e-03,0.389563,5.09922,,-7.9600e-03,-4.70656
-7.9560e-03,0.389563,5.09297,,-7.9560e-03,-4.705
-7.9520e-03,0.389156,5.09219,,-7.9520e-03,-4.69688
-7.9480e-03,0.387875,5.07891,,-7.9480e-03,-4.6925
-7.9440e-03,0.386563,5.07656,,-7.9440e-03,-4.68531
-7.9400e-03,0.386094,5.06641,,-7.9400e-03,-4.67563
-7.9360e-03,0.385906,5.05625,,-7.9360e-03,-4.67781
-7.9320e-03,0.386344,5.06016,,-7.9320e-03,-4.67219
-7.9280e-03,0.386,5.05391,,-7.9280e-03,-4.66812
-7.9240e-03,0.385375,5.05234,,-7.9240e-03,-4.66625
-7.9200e-03,0.384406,5.04609,,-7.9200e-03,-4.66344
-7.9160e-03,0.384781,5.04609,,-7.9160e-03,-4.65688
-7.9120e-03,0.384406,5.04375,,-7.9120e-03,-4.65562
-7.9080e-03,0.383656,5.04375,,-7.9080e-03,-4.64813
-7.9040e-03,0.383719,5.03828,,-7.9040e-03,-4.6475
-7.9000e-03,0.383719,5.02812,,-7.9000e-03,-4.64938
-7.8960e-03,0.383188,5.02734,,-7.8960e-03,-4.64875
-7.8920e-03,0.382656,5.02812,,-7.8920e-03,-4.63875
-7.8880e-03,0.382125,5.02109,,-7.8880e-03,-4.63625
-7.8840e-03,0.381625,5.02578,,-7.8840e-03,-4.64813
-7.8800e-03,0.381844,5.01953,,-7.8800e-03,-4.64187
-7.8760e-03,0.382781,5.01953,,-7.8760e-03,-4.6375
-7.8720e-03,0.381969,5.01484,,-7.8720e-03,-4.62875
-7.8680e-03,0.381281,5.00937,,-7.8680e-03,-4.62531
-7.8640e-03,0.381031,5.00547,,-7.8640e-03,-4.61937
-7.8600e-03,0.380344,5.00312,,-7.8600e-03,-4.62094
-7.8560e-03,0.380344,4.99297,,-7.8560e-03,-4.61375
-7.8520e-03,0.380406,4.99297,,-7.8520e-03,-4.61
-7.8480e-03,0.379531,4.99141,,-7.8480e-03,-4.61094
-7.8440e-03,0.379125,4.98516,,-7.8440e-03,-4.59875
-7.8400e-03,0.378625,4.98438,,-7.8400e-03,-4.60094
-7.8360e-03,0.378125,4.975,,-7.8360e-03,-4.59312
-7.8320e-03,0.377375,4.96875,,-7.8320e-03,-4.58906
-7.8280e-03,0.376969,4.97266,,-7.8280e-03,-4.58688
-7.8240e-03,0.376437,4.96484,,-7.8240e-03,-4.58344
-7.8200e-03,0.376281,4.95703,,-7.8200e-03,-4.58
-7.8160e-03,0.375781,4.95,,-7.8160e-03,-4.57656
-7.8120e-03,0.375281,4.94844,,-7.8120e-03,-4.57125
-7.8080e-03,0.375281,4.93984,,-7.8080e-03,-4.56813
-7.8040e-03,0.374875,4.93828,,-7.8040e-03,-4.56344
-7.8000e-03,0.374156,4.93047,,-7.8000e-03,-4.56031
-7.7960e-03,0.373719,4.92969,,-7.7960e-03,-4.55969
-7.7920e-03,0.374,4.92969,,-7.7920e-03,-4.55687
-7.7880e-03,0.373313,4.92031,,-7.7880e-03,-4.54906
-7.7840e-03,0.372938,4.91406,,-7.7840e-03,-4.54719
-7.7800e-03,0.372687,4.90937,,-7.7800e-03,-4.53937
-7.7760e-03,0.372344,4.91016,,-7.7760e-03,-4.53281
-7.7720e-03,0.372344,4.90156,,-7.7720e-03,-4.53125
-7.7680e-03,0.372094,4.89375,,-7.7680e-03,-4.52844
-7.7640e-03,0.371062,4.89297,,-7.7640e-03,-4.52313
-7.7600e-03,0.3705,4.87969,,-7.7600e-03,-4.51
-7.7560e-03,0.369906,4.88125,,-7.7560e-03,-4.50938
-7.7520e-03,0.369594,4.87109,,-7.7520e-03,-4.50438
-7.7480e-03,0.369437,4.86562,,-7.7480e-03,-4.50219
-7.7440e-03,0.368563,4.85938,,-7.7440e-03,-4.49094
-7.7400e-03,0.368281,4.85859,,-7.7400e-03,-4.48875
-7.7360e-03,0.367625,4.85859,,-7.7360e-03,-4.48781
-7.7320e-03,0.3675,4.85547,,-7.7320e-03,-4.48219
-7.7280e-03,0.367219,4.83906,,-7.7280e-03,-4.47219
-7.7240e-03,0.366812,4.83516,,-7.7240e-03,-4.47031
-7.7200e-03,0.36625,4.83906,,-7.7200e-03,-4.4625
-7.7160e-03,0.365781,4.82656,,-7.7160e-03,-4.46
-7.7120e-03,0.365719,4.825,,-7.7120e-03,-4.45938
-7.7080e-03,0.365281,4.82031,,-7.7080e-03,-4.44469
-7.7040e-03,0.364812,4.81875,,-7.7040e-03,-4.44156
-7.7000e-03,0.364156,4.81641,,-7.7000e-03,-4.44062
-7.6960e-03,0.363844,4.80781,,-7.6960e-03,-4.43344
-7.6920e-03,0.362844,4.79844,,-7.6920e-03,-4.43438
-7.6880e-03,0.362781,4.78984,,-7.6880e-03,-4.42094
-7.6840e-03,0.362219,4.78125,,-7.6840e-03,-4.41875
-7.6800e-03,0.361531,4.78125,,-7.6800e-03,-4.41563
-7.6760e-03,0.361781,4.77578,,-7.6760e-03,-4.40688
-7.6720e-03,0.361125,4.77344,,-7.6720e-03,-4.40375
-7.6680e-03,0.360406,4.76172,,-7.6680e-03,-4.40188
-7.6640e-03,0.360031,4.76328,,-7.6640e-03,-4.39187
-7.6600e-03,0.359938,4.75156,,-7.6600e-03,-4.39469
