Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,2,,,Vertical Scale,1
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
-6.8080e-03,0.606875,3.4775,,-6.8080e-03,-2.86625
-6.8040e-03,0.604688,3.4775,,-6.8040e-03,-2.86719
-6.8000e-03,0.604688,3.47594,,-6.8000e-03,-2.86625
-6.7960e-03,0.6075,3.47562,,-6.7960e-03,-2.86469
-6.7920e-03,0.6075,3.47594,,-6.7920e-03,-2.86344
-6.7880e-03,0.605938,3.4775,,-6.7880e-03,-2.865
-6.7840e-03,0.604375,3.47812,,-6.7840e-03,-2.865
-6.7800e-03,0.60375,3.47844,,-6.7800e-03,-2.86875
-6.7760e-03,0.604688,3.47812,,-6.7760e-03,-2.87
-6.7720e-03,0.605938,3.47562,,-6.7720e-03,-2.86719
-6.7680e-03,0.6075,3.47812,,-6.7680e-03,-2.87094
-6.7640e-03,0.6075,3.48156,,-6.7640e-03,-2.87156
-6.7600e-03,0.605313,3.48094,,-6.7600e-03,-2.86969
-6.7560e-03,0.60375,3.48,,-6.7560e-03,-2.87375
-6.7520e-03,0.6075,3.47844,,-6.7520e-03,-2.87156
-6.7480e-03,0.604688,3.47844,,-6.7480e-03,-2.87219
-6.7440e-03,0.602812,3.4775,,-6.7440e-03,-2.8725
-6.7400e-03,0.606875,3.47594,,-6.7400e-03,-2.8725
-6.7360e-03,0.604688,3.47688,,-6.7360e-03,-2.87219
-6.7320e-03,0.603437,3.47688,,-6.7320e-03,-2.87062
-6.7280e-03,0.604375,3.47969,,-6.7280e-03,-2.87094
-6.7240e-03,0.60625,3.4775,,-6.7240e-03,-2.87344
-6.7200e-03,0.60625,3.47688,,-6.7200e-03,-2.87375
-6.7160e-03,0.605938,3.47562,,-6.7160e-03,-2.87719
-6.7120e-03,0.60625,3.47438,,-6.7120e-03,-2.87688
-6.7080e-03,0.601875,3.47281,,-6.7080e-03,-2.87312
-6.7040e-03,0.602187,3.47406,,-6.7040e-03,-2.87344
-6.7000e-03,0.604375,3.47562,,-6.7000e-03,-2.87594
-6.6960e-03,0.61,3.47594,,-6.6960e-03,-2.87688
-6.6920e-03,0.605313,3.47906,,-6.6920e-03,-2.87469
-6.6880e-03,0.602187,3.47969,,-6.6880e-03,-2.87469
-6.6840e-03,0.602812,3.47594,,-6.6840e-03,-2.87625
-6.6800e-03,0.602812,3.475,,-6.6800e-03,-2.87625
-6.6760e-03,0.600313,3.47438,,-6.6760e-03,-2.87531
-6.6720e-03,0.59875,3.47406,,-6.6720e-03,-2.87469
-6.6680e-03,0.600625,3.4725,,-6.6680e-03,-2.87562
-6.6640e-03,0.600625,3.47156,,-6.6640e-03,-2.87062
-6.6600e-03,0.599375,3.47156,,-6.6600e-03,-2.87688
-6.6560e-03,0.598125,3.47438,,-6.6560e-03,-2.87781
-6.6520e-03,0.600313,3.47656,,-6.6520e-03,-2.87375
-6.6480e-03,0.602812,3.47406,,-6.6480e-03,-2.86906
-6.6440e-03,0.60125,3.475,,-6.6440e-03,-2.87125
-6.6400e-03,0.598125,3.47562,,-6.6400e-03,-2.875
-6.6360e-03,0.596562,3.47594,,-6.6360e-03,-2.87219
-6.6320e-03,0.597187,3.475,,-6.6320e-03,-2.87156
-6.6280e-03,0.598125,3.475,,-6.6280e-03,-2.87281
-6.6240e-03,0.597812,3.475,,-6.6240e-03,-2.87594
-6.6200e-03,0.597187,3.47594,,-6.6200e-03,-2.87625
-6.6160e-03,0.595625,3.47344,,-6.6160e-03,-2.87156
-6.6120e-03,0.59625,3.47406,,-6.6120e-03,-2.87375
-6.6080e-03,0.595313,3.47156,,-6.6080e-03,-2.87438
-6.6040e-03,0.595313,3.47188,,-6.6040e-03,-2.87781
-6.6000e-03,0.593125,3.47656,,-6.6000e-03,-2.87625
-6.5960e-03,0.594688,3.47406,,-6.5960e-03,-2.8775
-6.5920e-03,0.595313,3.47094,,-6.5920e-03,-2.87781
-6.5880e-03,0.593125,3.47,,-6.5880e-03,-2.88031
-6.5840e-03,0.59375,3.47156,,-6.5840e-03,-2.87906
-6.5800e-03,0.5925,3.47406,,-6.5800e-03,-2.87625
-6.5760e-03,0.59375,3.4725,,-6.5760e-03,-2.87688
-6.5720e-03,0.593125,3.47031,,-6.5720e-03,-2.87469
-6.5680e-03,0.589688,3.4725,,-6.5680e-03,-2.87813
-6.5640e-03,0.59,3.47594,,-6.5640e-03,-2.875
-6.5600e-03,0.59125,3.4725,,-6.5600e-03,-2.87562
-6.5560e-03,0.593125,3.47344,,-6.5560e-03,-2.87344
-6.5520e-03,0.59125,3.47281,,-6.5520e-03,-2.87375
-6.5480e-03,0.589688,3.47406,,-6.5480e-03,-2.87813
-6.5440e-03,0.588125,3.47281,,-6.5440e-03,-2.8775
-6.5400e-03,0.589688,3.4725,,-6.5400e-03,-2.8725
-6.5360e-03,0.588125,3.46844,,-6.5360e-03,-2.87625
-6.5320e-03,0.587187,3.47031,,-6.5320e-03,-2.87719
-6.5280e-03,0.589063,3.47156,,-6.5280e-03,-2.875
-6.5240e-03,0.586562,3.47,,-6.5240e-03,-2.87562
-6.5200e-03,0.585938,3.46844,,-6.5200e-03,-2.87375
-6.5160e-03,0.5875,3.46625,,-6.5160e-03,-2.87844
-6.5120e-03,0.588438,3.46781,,-6.5120e-03,-2.87594
-6.5080e-03,0.585938,3.46625,,-6.5080e-03,-2.87719
-6.5040e-03,0.584063,3.46625,,-6.5040e-03,-2.87281
-6.5000e-03,0.584063,3.46625,,-6.5000e-03,-2.87656
-6.4960e-03,0.585625,3.46594,,-6.4960e-03,-2.87781
-6.4920e-03,0.584375,3.4675,,-6.4920e-03,-2.87969
-6.4880e-03,0.587187,3.46687,,-6.4880e-03,-2.87781
-6.4840e-03,0.585938,3.46625,,-6.4840e-03,-2.87531
-6.4800e-03,0.586562,3.46469,,-6.4800e-03,-2.87938
-6.4760e-03,0.5875,3.46625,,-6.4760e-03,-2.88281
-6.4720e-03,0.5875,3.46281,,-6.4720e-03,-2.87938
-6.4680e-03,0.585938,3.46437,,-6.4680e-03,-2.87719
-6.4640e-03,0.583438,3.46281,,-6.4640e-03,-2.8775
-6.4600e-03,0.583125,3.46281,,-6.4600e-03,-2.88375
-6.4560e-03,0.579063,3.46344,,-6.4560e-03,-2.87594
-6.4520e-03,0.581875,3.46219,,-6.4520e-03,-2.87469
-6.4480e-03,0.583125,3.46344,,-6.4480e-03,-2.87906
-6.4440e-03,0.580313,3.46063,,-6.4440e-03,-2.88437
-6.4400e-03,0.578438,3.45938,,-6.4400e-03,-2.87969
-6.4360e-03,0.578438,3.45812,,-6.4360e-03,-2.87688
-6.4320e-03,0.578438,3.45875,,-6.4320e-03,-2.87781
-6.4280e-03,0.5775,3.45562,,-6.4280e-03,-2.87781
-6.4240e-03,0.576875,3.45812,,-6.4240e-03,-2.87875
-6.4200e-03,0.575,3.45406,,-6.4200e-03,-2.8775
-6.4160e-03,0.574375,3.4525,,-6.4160e-03,-2.87531
-6.4120e-03,0.57125,3.45312,,-6.4120e-03,-2.87562
-6.4080e-03,0.574375,3.45219,,-6.4080e-03,-2.87469
-6.4040e-03,0.572187,3.45156,,-6.4040e-03,-2.87875
-6.4000e-03,0.571875,3.44813,,-6.4000e-03,-2.87688
-6.3960e-03,0.569375,3.44969,,-6.3960e-03,-2.87375
-6.3920e-03,0.573438,3.44406,,-6.3920e-03,-2.87281
-6.3880e-03,0.572187,3.44719,,-6.3880e-03,-2.87531
-6.3840e-03,0.568125,3.44719,,-6.3840e-03,-2.87344
-6.3800e-03,0.567188,3.44594,,-6.3800e-03,-2.87438
-6.3760e-03,0.565625,3.445,,-6.3760e-03,-2.87531
-6.3720e-03,0.56625,3.44344,,-6.3720e-03,-2.87156
-6.3680e-03,0.565312,3.44344,,-6.3680e-03,-2.87594
-6.3640e-03,0.562188,3.44344,,-6.3640e-03,-2.87625
-6.3600e-03,0.56375,3.44406,,-6.3600e-03,-2.87531
-6.3560e-03,0.564063,3.4425,,-6.3560e-03,-2.86938
-6.3520e-03,0.563125,3.44094,,-6.3520e-03,-2.87438
-6.3480e-03,0.56,3.43844,,-6.3480e-03,-2.87594
-6.3440e-03,0.558125,3.4375,,-6.3440e-03,-2.87531
-6.3400e-03,0.55875,3.43625,,-6.3400e-03,-2.88
-6.3360e-03,0.557188,3.435,,-6.3360e-03,-2.87906
-6.3320e-03,0.55875,3.43438,,-6.3320e-03,-2.87906
-6.3280e-03,0.554688,3.43531,,-6.3280e-03,-2.87938
-6.3240e-03,0.5525,3.43281,,-6.3240e-03,-2.8775
-6.3200e-03,0.549375,3.42813,,-6.3200e-03,-2.87938
-6.3160e-03,0.549375,3.42781,,-6.3160e-03,-2.88031
-6.3120e-03,0.544375,3.42687,,-6.3120e-03,-2.87562
-6.3080e-03,0.54375,3.42313,,-6.3080e-03,-2.87719
-6.3040e-03,0.543438,3.42219,,-6.3040e-03,-2.87375
-6.3000e-03,0.5425,3.41906,,-6.3000e-03,-2.87688
-6.2960e-03,0.54125,3.41594,,-6.2960e-03,-2.87906
-6.2920e-03,0.537813,3.41656,,-6.2920e-03,-2.88094
-6.2880e-03,0.537188,3.41469,,-6.2880e-03,-2.87781
-6.2840e-03,0.53625,3.41188,,-6.2840e-03,-2.87625
-6.2800e-03,0.537188,3.41094,,-6.2800e-03,-2.87813
-6.2760e-03,0.536875,3.41063,,-6.2760e-03,-2.87781
-6.2720e-03,0.532813,3.41,,-6.2720e-03,-2.87781
-6.2680e-03,0.531563,3.40781,,-6.2680e-03,-2.87656
-6.2640e-03,0.532188,3.40594,,-6.2640e-03,-2.87531
-6.2600e-03,0.530625,3.40281,,-6.2600e-03,-2.87875
-6.2560e-03,0.525625,3.40375,,-6.2560e-03,-2.88094
-6.2520e-03,0.52625,3.40437,,-6.2520e-03,-2.88
-6.2480e-03,0.528125,3.40781,,-6.2480e-03,-2.87844
-6.2440e-03,0.525,3.405,,-6.2440e-03,-2.87688
-6.2400e-03,0.525625,3.40594,,-6.2400e-03,-2.88219
-6.2360e-03,0.523125,3.40344,,-6.2360e-03,-2.87688
-6.2320e-03,0.5225,3.40375,,-6.2320e-03,-2.87562
-6.2280e-03,0.523125,3.4025,,-6.2280e-03,-2.87531
-6.2240e-03,0.520625,3.39969,,-6.2240e-03,-2.88125
-6.2200e-03,0.515,3.39688,,-6.2200e-03,-2.87969
-6.2160e-03,0.515,3.39312,,-6.2160e-03,-2.87469
-6.2120e-03,0.515,3.39031,,-6.2120e-03,-2.87875
-6.2080e-03,0.513437,3.38906,,-6.2080e-03,-2.87938
-6.2040e-03,0.51,3.38875,,-6.2040e-03,-2.88125
-6.2000e-03,0.50875,3.3875,,-6.2000e-03,-2.87938
-6.1960e-03,0.50875,3.38719,,-6.1960e-03,-2.87906
-6.1920e-03,0.50625,3.38219,,-6.1920e-03,-2.87531
-6.1880e-03,0.50375,3.38094,,-6.1880e-03,-2.87906
-6.1840e-03,0.500313,3.37906,,-6.1840e-03,-2.87594
-6.1800e-03,0.500313,3.37844,,-6.1800e-03,-2.875
-6.1760e-03,0.496563,3.37531,,-6.1760e-03,-2.87656
-6.1720e-03,0.49625,3.37406,,-6.1720e-03,-2.87594
-6.1680e-03,0.496563,3.37188,,-6.1680e-03,-2.87625
-6.1640e-03,0.493125,3.37125,,-6.1640e-03,-2.87625
-6.1600e-03,0.49,3.37094,,-6.1600e-03,-2.87625
-6.1560e-03,0.492188,3.36688,,-6.1560e-03,-2.87219
-6.1520e-03,0.490625,3.36594,,-6.1520e-03,-2.8725
-6.1480e-03,0.4875,3.36375,,-6.1480e-03,-2.87094
-6.1440e-03,0.4825,3.36375,,-6.1440e-03,-2.87188
-6.1400e-03,0.4825,3.35969,,-6.1400e-03,-2.87781
-6.1360e-03,0.47875,3.35562,,-6.1360e-03,-2.87375
-6.1320e-03,0.475938,3.35156,,-6.1320e-03,-2.87594
-6.1280e-03,0.473438,3.34969,,-6.1280e-03,-2.87312
-6.1240e-03,0.472187,3.34656,,-6.1240e-03,-2.87312
-6.1200e-03,0.468125,3.34656,,-6.1200e-03,-2.87625
-6.1160e-03,0.465625,3.34094,,-6.1160e-03,-2.87719
-6.1120e-03,0.46125,3.33937,,-6.1120e-03,-2.87625
-6.1080e-03,0.456562,3.33531,,-6.1080e-03,-2.87312
-6.1040e-03,0.458125,3.33469,,-6.1040e-03,-2.87219
-6.1000e-03,0.455937,3.33438,,-6.1000e-03,-2.86969
-6.0960e-03,0.453437,3.33219,,-6.0960e-03,-2.87469
-6.0920e-03,0.451563,3.32969,,-6.0920e-03,-2.87781
-6.0880e-03,0.450313,3.32969,,-6.0880e-03,-2.87406
-6.0840e-03,0.4475,3.32938,,-6.0840e-03,-2.87469
-6.0800e-03,0.4475,3.32625,,-6.0800e-03,-2.87719
-6.0760e-03,0.444375,3.3175,,-6.0760e-03,-2.87969
-6.0720e-03,0.442812,3.32,,-6.0720e-03,-2.87469
-6.0680e-03,0.440312,3.315,,-6.0680e-03,-2.87781
-6.0640e-03,0.437188,3.3125,,-6.0640e-03,-2.87531
-6.0600e-03,0.434063,3.30781,,-6.0600e-03,-2.87719
-6.0560e-03,0.43125,3.30594,,-6.0560e-03,-2.87531
-6.0520e-03,0.424063,3.30594,,-6.0520e-03,-2.87562
-6.0480e-03,0.425625,3.30281,,-6.0480e-03,-2.87375
-6.0440e-03,0.4225,3.29969,,-6.0440e-03,-2.87406
-6.0400e-03,0.420938,3.29625,,-6.0400e-03,-2.87562
-6.0360e-03,0.415938,3.29469,,-6.0360e-03,-2.87594
-6.0320e-03,0.415,3.29281,,-6.0320e-03,-2.87594
-6.0280e-03,0.410938,3.28875,,-6.0280e-03,-2.87562
-6.0240e-03,0.407813,3.2825,,-6.0240e-03,-2.87
-6.0200e-03,0.410313,3.28469,,-6.0200e-03,-2.87406
-6.0160e-03,0.405313,3.28,,-6.0160e-03,-2.8725
-6.0120e-03,0.407188,3.27781,,-6.0120e-03,-2.87281
-6.0080e-03,0.403125,3.27344,,-6.0080e-03,-2.86969
-6.0040e-03,0.400313,3.26938,,-6.0040e-03,-2.87031
-6.0000e-03,0.394688,3.26719,,-6.0000e-03,-2.87188
-5.9960e-03,0.386563,3.25875,,-5.9960e-03,-2.87
-5.9920e-03,0.38125,3.255,,-5.9920e-03,-2.87188
-5.9880e-03,0.382812,3.24906,,-5.9880e-03,-2.87156
-5.9840e-03,0.377188,3.24531,,-5.9840e-03,-2.87375
-5.9800e-03,0.372188,3.24281,,-5.9800e-03,-2.87312
-5.9760e-03,0.36875,3.23875,,-5.9760e-03,-2.87156
-5.9720e-03,0.366563,3.23531,,-5.9720e-03,-2.87312
-5.9680e-03,0.364063,3.23281,,-5.9680e-03,-2.87531
-5.9640e-03,0.358438,3.22906,,-5.9640e-03,-2.87625
-5.9600e-03,0.359063,3.22719,,-5.9600e-03,-2.87906
-5.9560e-03,0.36,3.23125,,-5.9560e-03,-2.87469
-5.9520e-03,0.358125,3.22719,,-5.9520e-03,-2.87562
-5.9480e-03,0.355,3.225,,-5.9480e-03,-2.87875
-5.9440e-03,0.349375,3.22094,,-5.9440e-03,-2.87531
-5.9400e-03,0.347813,3.21844,,-5.9400e-03,-2.86938
-5.9360e-03,0.344375,3.21656,,-5.9360e-03,-2.87219
-5.9320e-03,0.343438,3.21188,,-5.9320e-03,-2.87219
-5.9280e-03,0.337188,3.20375,,-5.9280e-03,-2.87438
-5.9240e-03,0.334062,3.20469,,-5.9240e-03,-2.87156
-5.9200e-03,0.332188,3.19625,,-5.9200e-03,-2.86781
-5.9160e-03,0.326563,3.19219,,-5.9160e-03,-2.87219
-5.9120e-03,0.321563,3.18969,,-5.9120e-03,-2.87062
-5.9080e-03,0.315,3.185,,-5.9080e-03,-2.87156
-5.9040e-03,0.310938,3.18406,,-5.9040e-03,-2.87
-5.9000e-03,0.311875,3.17938,,-5.9000e-03,-2.87
-5.8960e-03,0.309375,3.17687,,-5.8960e-03,-2.86969
-5.8920e-03,0.304688,3.16969,,-5.8920e-03,-2.87125
-5.8880e-03,0.300625,3.16688,,-5.8880e-03,-2.8675
-5.8840e-03,0.294063,3.16156,,-5.8840e-03,-2.86813
-5.8800e-03,0.290625,3.16063,,-5.8800e-03,-2.86938
-5.8760e-03,0.286875,3.15313,,-5.8760e-03,-2.86844
-5.8720e-03,0.278438,3.1475,,-5.8720e-03,-2.86563
-5.8680e-03,0.276875,3.14344,,-5.8680e-03,-2.86656
-5.8640e-03,0.27125,3.13938,,-5.8640e-03,-2.865
-5.8600e-03,0.265625,3.13531,,-5.8600e-03,-2.86375
-5.8560e-03,0.260625,3.12969,,-5.8560e-03,-2.86656
-5.8520e-03,0.254063,3.12562,,-5.8520e-03,-2.86781
-5.8480e-03,0.251875,3.12062,,-5.8480e-03,-2.8675
-5.8440e-03,0.247188,3.11844,,-5.8440e-03,-2.87031
-5.8400e-03,0.245313,3.11906,,-5.8400e-03,-2.87125
-5.8360e-03,0.240625,3.11344,,-5.8360e-03,-2.87344
-5.8320e-03,0.234063,3.10438,,-5.8320e-03,-2.86563
-5.8280e-03,0.231563,3.10031,,-5.8280e-03,-2.86469
-5.8240e-03,0.224062,3.09469,,-5.8240e-03,-2.86594
-5.8200e-03,0.215938,3.08656,,-5.8200e-03,-2.87062
-5.8160e-03,0.209375,3.0825,,-5.8160e-03,-2.87156
-5.8120e-03,0.200625,3.07781,,-5.8120e-03,-2.86906
-5.8080e-03,0.1975,3.07281,,-5.8080e-03,-2.87188
-5.8040e-03,0.193125,3.06875,,-5.8040e-03,-2.87219
-5.8000e-03,0.185312,3.06062,,-5.8000e-03,-2.87
-5.7960e-03,0.177187,3.05344,,-5.7960e-03,-2.87469
-5.7920e-03,0.170625,3.04906,,-5.7920e-03,-2.8725
-5.7880e-03,0.17,3.04188,,-5.7880e-03,-2.87156
-5.7840e-03,0.161562,3.03531,,-5.7840e-03,-2.87344
-5.7800e-03,0.155312,3.02813,,-5.7800e-03,-2.87438
-5.7760e-03,0.147187,3.01906,,-5.7760e-03,-2.86875
-5.7720e-03,0.141563,3.01031,,-5.7720e-03,-2.86813
-5.7680e-03,0.132188,3.00125,,-5.7680e-03,-2.8675
-5.7640e-03,0.121875,2.99,,-5.7640e-03,-2.87062
-5.7600e-03,0.115312,2.98281,,-5.7600e-03,-2.86563
-5.7560e-03,0.109688,2.97688,,-5.7560e-03,-2.85969
-5.7520e-03,0.105,2.97031,,-5.7520e-03,-2.8625
-5.7480e-03,0.098125,2.9625,,-5.7480e-03,-2.86344
-5.7440e-03,0.0903125,2.95656,,-5.7440e-03,-2.86344
-5.7400e-03,0.089375,2.95844,,-5.7400e-03,-2.86125
-5.7360e-03,0.08875,2.95281,,-5.7360e-03,-2.86156
-5.7320e-03,0.0834375,2.94531,,-5.7320e-03,-2.86094
-5.7280e-03,0.075625,2.93875,,-5.7280e-03,-2.86125
-5.7240e-03,0.0696875,2.93125,,-5.7240e-03,-2.86
-5.7200e-03,0.064375,2.925,,-5.7200e-03,-2.85375
-5.7160e-03,0.0584375,2.915,,-5.7160e-03,-2.85469
-5.7120e-03,0.05375,2.90625,,-5.7120e-03,-2.8575
-5.7080e-03,0.0478125,2.90281,,-5.7080e-03,-2.85125
-5.7040e-03,0.04125,2.89344,,-5.7040e-03,-2.84781
-5.7000e-03,0.0396875,2.88656,,-5.7000e-03,-2.85094
-5.6960e-03,0.0334375,2.87781,,-5.6960e-03,-2.84313
-5.6920e-03,0.0284375,2.87219,,-5.6920e-03,-2.84375
-5.6880e-03,0.0225,2.86469,,-5.6880e-03,-2.84063
-5.6840e-03,0.01875,2.85656,,-5.6840e-03,-2.83656
-5.6800e-03,0.0146875,2.85188,,-5.6800e-03,-2.83469
-5.6760e-03,0.0096875,2.84219,,-5.6760e-03,-2.83594
-5.6720e-03,0.0015625,2.83375,,-5.6720e-03,-2.83188
-5.6680e-03,-0.0046875,2.82031,,-5.6680e-03,-2.82563
-5.6640e-03,-0.0121875,2.81375,,-5.6640e-03,-2.82469
-5.6600e-03,-0.0178125,2.8025,,-5.6600e-03,-2.81844
-5.6560e-03,-0.02375,2.79563,,-5.6560e-03,-2.82094
-5.6520e-03,-0.0334375,2.78938,,-5.6520e-03,-2.8175
-5.6480e-03,-0.035,2.78438,,-5.6480e-03,-2.81625
-5.6440e-03,-0.0415625,2.77969,,-5.6440e-03,-2.81656
-5.6400e-03,-0.045625,2.77156,,-5.6400e-03,-2.81906
-5.6360e-03,-0.054375,2.76344,,-5.6360e-03,-2.81844
-5.6320e-03,-0.06,2.75531,,-5.6320e-03,-2.81344
-5.6280e-03,-0.0640625,2.74625,,-5.6280e-03,-2.81281
-5.6240e-03,-0.0725,2.73969,,-5.6240e-03,-2.81219
-5.6200e-03,-0.0796875,2.72938,,-5.6200e-03,-2.81188
-5.6160e-03,-0.08625,2.72,,-5.6160e-03,-2.80563
-5.6120e-03,-0.0915625,2.71469,,-5.6120e-03,-2.80406
-5.6080e-03,-0.095,2.705,,-5.6080e-03,-2.8025
-5.6040e-03,-0.101562,2.7,,-5.6040e-03,-2.80156
-5.6000e-03,-0.106563,2.6925,,-5.6000e-03,-2.8
-5.5960e-03,-0.113125,2.68688,,-5.5960e-03,-2.79844
-5.5920e-03,-0.118438,2.67937,,-5.5920e-03,-2.79719
-5.5880e-03,-0.123438,2.67219,,-5.5880e-03,-2.79344
-5.5840e-03,-0.129062,2.66031,,-5.5840e-03,-2.7925
-5.5800e-03,-0.13625,2.64719,,-5.5800e-03,-2.79
-5.5760e-03,-0.145625,2.63969,,-5.5760e-03,-2.78531
-5.5720e-03,-0.152812,2.62844,,-5.5720e-03,-2.78281
-5.5680e-03,-0.159375,2.61938,,-5.5680e-03,-2.78187
-5.5640e-03,-0.166563,2.60906,,-5.5640e-03,-2.78125
-5.5600e-03,-0.17375,2.6025,,-5.5600e-03,-2.78156
-5.5560e-03,-0.177813,2.59813,,-5.5560e-03,-2.78406
-5.5520e-03,-0.181875,2.59406,,-5.5520e-03,-2.78125
-5.5480e-03,-0.188438,2.58781,,-5.5480e-03,-2.78125
-5.5440e-03,-0.199063,2.57812,,-5.5440e-03,-2.7825
-5.5400e-03,-0.207187,2.57063,,-5.5400e-03,-2.78031
-5.5360e-03,-0.212188,2.565,,-5.5360e-03,-2.77937
-5.5320e-03,-0.220938,2.55531,,-5.5320e-03,-2.78344
-5.5280e-03,-0.230625,2.54813,,-5.5280e-03,-2.78281
-5.5240e-03,-0.24125,2.53969,,-5.5240e-03,-2.77781
-5.5200e-03,-0.25,2.52781,,-5.5200e-03,-2.77813
-5.5160e-03,-0.255937,2.52125,,-5.5160e-03,-2.78156
-5.5120e-03,-0.263437,2.51219,,-5.5120e-03,-2.78406
-5.5080e-03,-0.273125,2.50563,,-5.5080e-03,-2.78187
-5.5040e-03,-0.28125,2.4975,,-5.5040e-03,-2.78625
-5.5000e-03,-0.29,2.49031,,-5.5000e-03,-2.78219
-5.4960e-03,-0.29875,2.47969,,-5.4960e-03,-2.78531
-5.4920e-03,-0.30625,2.47063,,-5.4920e-03,-2.78906
-5.4880e-03,-0.32,2.46031,,-5.4880e-03,-2.78594
-5.4840e-03,-0.328125,2.45594,,-5.4840e-03,-2.78531
-5.4800e-03,-0.334688,2.44719,,-5.4800e-03,-2.78594
-5.4760e-03,-0.342188,2.43688,,-5.4760e-03,-2.78906
-5.4720e-03,-0.3525,2.43094,,-5.4720e-03,-2.7875
-5.4680e-03,-0.360625,2.42531,,-5.4680e-03,-2.79
-5.4640e-03,-0.366563,2.41969,,-5.4640e-03,-2.7875
-5.4600e-03,-0.373125,2.40969,,-5.4600e-03,-2.78844
-5.4560e-03,-0.383437,2.4025,,-5.4560e-03,-2.79156
-5.4520e-03,-0.396562,2.395,,-5.4520e-03,-2.79219
-5.4480e-03,-0.404688,2.38563,,-5.4480e-03,-2.79031
-5.4440e-03,-0.410938,2.37906,,-5.4440e-03,-2.79344
-5.4400e-03,-0.420938,2.37,,-5.4400e-03,-2.79531
-5.4360e-03,-0.434063,2.36031,,-5.4360e-03,-2.79594
-5.4320e-03,-0.436875,2.35438,,-5.4320e-03,-2.79469
-5.4280e-03,-0.445312,2.34656,,-5.4280e-03,-2.7925
-5.4240e-03,-0.455,2.33531,,-5.4240e-03,-2.79563
-5.4200e-03,-0.4625,2.33094,,-5.4200e-03,-2.79781
-5.4160e-03,-0.47375,2.32125,,-5.4160e-03,-2.79594
-5.4120e-03,-0.481875,2.3075,,-5.4120e-03,-2.79406
-5.4080e-03,-0.490938,2.29937,,-5.4080e-03,-2.79656
-5.4040e-03,-0.502188,2.29031,,-5.4040e-03,-2.79656
-5.4000e-03,-0.511875,2.28375,,-5.4000e-03,-2.80125
-5.3960e-03,-0.515313,2.27656,,-5.3960e-03,-2.80063
-5.3920e-03,-0.524687,2.27094,,-5.3920e-03,-2.79563
-5.3880e-03,-0.529062,2.26531,,-5.3880e-03,-2.79594
-5.3840e-03,-0.539375,2.25375,,-5.3840e-03,-2.79656
-5.3800e-03,-0.55,2.24562,,-5.3800e-03,-2.79531
-5.3760e-03,-0.556562,2.23656,,-5.3760e-03,-2.79438
-5.3720e-03,-0.564688,2.22469,,-5.3720e-03,-2.79312
-5.3680e-03,-0.574375,2.21813,,-5.3680e-03,-2.79344
-5.3640e-03,-0.583125,2.21219,,-5.3640e-03,-2.79656
-5.3600e-03,-0.5925,2.20031,,-5.3600e-03,-2.79656
-5.3560e-03,-0.599688,2.19531,,-5.3560e-03,-2.79406
-5.3520e-03,-0.606875,2.18562,,-5.3520e-03,-2.79406
-5.3480e-03,-0.615938,2.17687,,-5.3480e-03,-2.79094
-5.3440e-03,-0.62375,2.16875,,-5.3440e-03,-2.79281
-5.3400e-03,-0.631875,2.16031,,-5.3400e-03,-2.78844
-5.3360e-03,-0.640313,2.14906,,-5.3360e-03,-2.79
-5.3320e-03,-0.650625,2.14031,,-5.3320e-03,-2.79
-5.3280e-03,-0.66375,2.12875,,-5.3280e-03,-2.79375
-5.3240e-03,-0.672813,2.12281,,-5.3240e-03,-2.78969
-5.3200e-03,-0.678438,2.11563,,-5.3200e-03,-2.78812
-5.3160e-03,-0.6875,2.10438,,-5.3160e-03,-2.78688
-5.3120e-03,-0.69375,2.09375,,-5.3120e-03,-2.7875
-5.3080e-03,-0.705937,2.08625,,-5.3080e-03,-2.79031
-5.3040e-03,-0.713125,2.07906,,-5.3040e-03,-2.7925
-5.3000e-03,-0.722187,2.07,,-5.3000e-03,-2.79406
-5.2960e-03,-0.732812,2.05781,,-5.2960e-03,-2.79438
-5.2920e-03,-0.743437,2.04656,,-5.2920e-03,-2.795
-5.2880e-03,-0.753125,2.04156,,-5.2880e-03,-2.7975
-5.2840e-03,-0.763125,2.03281,,-5.2840e-03,-2.79719
-5.2800e-03,-0.77,2.02406,,-5.2800e-03,-2.79937
-5.2760e-03,-0.779375,2.01156,,-5.2760e-03,-2.8
-5.2720e-03,-0.78875,2.00438,,-5.2720e-03,-2.80313
-5.2680e-03,-0.79625,1.99781,,-5.2680e-03,-2.80187
-5.2640e-03,-0.806563,1.98562,,-5.2640e-03,-2.80156
